Main distributer code,main distibuter  name,sub distributer code,sub distributer name,Seller Code,Seller Name,Seller OrderReason,Seller Type,Buyer Code,Buyer Name,Buyer Type,BASIC Model,QTY,VALUE
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD002799,G Smart mobile,Dealer,A076BB,1,15384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A076BB,1,15384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A076BB,1,15384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A176NL,2,36536
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A366EK,2,70190
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,E176BA,2,32998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A076BB,1,15384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A176NL,1,18268
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A176NN,1,22595
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,A366EK,1,35095
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,E176BA,1,16499
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024697,I Max Mobiles Gadgets,Dealer,X135GA,1,18999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,A066BG,1,13461
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,A075FD,1,9749
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,E176BB,2,35998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001614,GM NEERCHAL,Dealer,E176BD,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A166PH,1,18446
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A176NL,1,18268
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A176NM,1,19711
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,A176NN,1,22595
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,E176BA,2,32998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001616,CITY CELL UPPALA,Dealer,E176BD,2,39998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A066BG,2,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A075FD,1,9749
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,A176NM,1,19711
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,E176BA,3,49497
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001617,MOBILE CAMPUS,Dealer,E176BB,3,53997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001670,MOBILE HUT,Dealer,A066BD,2,24036
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001670,MOBILE HUT,Dealer,A066BG,1,13461
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD001670,MOBILE HUT,Dealer,E176BB,1,17999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A066BD,3,36054
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A066BG,2,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A075FD,3,29247
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A076BB,2,30768
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NL,4,73072
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NM,6,118266
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A176NN,4,90380
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A266BK,1,24271
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,A366EK,5,175475
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E176BA,6,98994
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E176BB,3,53997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,E176BD,2,39998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002799,G Smart mobile,Dealer,X135GA,1,18999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A066BG,1,13461
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A075FD,2,19498
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A076BB,3,46152
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A076BC,2,34614
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176BL,3,55338
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176BM,1,19902
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176BN,1,22815
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176NL,3,54804
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176NM,2,39422
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A176NN,2,45190
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A266BK,2,48542
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A366EK,1,35095
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,A546ED,1,39805
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E176BA,1,16499
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E176BB,2,35998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E176BD,2,39998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,E566BA,1,27999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD002915,ROYAL GIFT,Dealer,S931BC,1,79999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A066BG,4,53844
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A075FD,1,9749
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A076BB,3,46152
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A076BC,2,34614
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A176NL,8,146144
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A176NM,3,59133
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A176NN,1,22595
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A266BK,1,24271
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,A366EK,2,70190
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003336,MOBI TECH HOSANGADY,Dealer,E176BA,1,16499
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A066BD,2,24036
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A176NN,1,22595
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,A266BK,1,24271
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,E176BA,1,16499
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,E176BB,2,35998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD003368,ECHO MOBILES MAJEERPALLA,Dealer,E176BD,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A075FD,1,9749
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A176NL,1,18268
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD004877,OMAN MOBILE UPPALA,Dealer,A566EG,1,43268
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,A176NN,1,22595
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,A566EG,2,86536
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,E176BA,2,32998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009356,I PHIX MOBILE STORE,Dealer,E176BB,1,17999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A066BG,1,13461
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A076BC,1,17307
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A176BL,2,36892
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A176BM,1,19902
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A176BN,1,22815
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A176NL,2,36536
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A176NN,1,22595
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,A266BK,1,24271
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,E176BA,1,16499
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009363,BEST MOBILES,Dealer,E176BB,3,53997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,A066BG,1,13461
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD009675,Mobile Point Badiadka,Dealer,E176BA,1,16499
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD010821,SWEEKAR COMMUNICATIONS,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD010855,Your choice mobiles,Dealer,E176BB,1,17999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD011849,BMA Communication,Dealer,A176BL,1,18446
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A066BG,2,26922
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A075FD,2,19498
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A076BB,3,46152
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A076BC,2,34614
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A166PB,2,33978
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A176BM,1,19902
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A176NL,4,73072
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A176NM,1,19711
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A266BK,3,72813
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A366EJ,3,93747
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A366EK,2,70190
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E145FD,2,17998
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E176BA,7,115493
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E176BB,1,17999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,E176BD,1,19999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,M145FD,1,8999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,R410N,1,4999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S931BC,3,239997
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD4283,galaxy communication badiadka,Dealer,A066BD,1,12018
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANSCARETELESERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD4283,galaxy communication badiadka,Dealer,A176BN,1,22815
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD002799,G Smart mobile,Dealer,A376ED,1,40384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD002799,G Smart mobile,Dealer,A576BF,1,54807
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD002799,G Smart mobile,Dealer,S948BB,1,138999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD002915,ROYAL GIFT,Dealer,A376ED,1,40384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD002915,ROYAL GIFT,Dealer,A576BF,1,54807
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD002915,ROYAL GIFT,Dealer,S942BC,1,86999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A376ED,1,40384
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,A576BF,1,54807
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S942BC,1,86999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,DEMO,SMD,KERD1446,MOBILE MAGIC UPPALA,Dealer,S948BB,1,138999
KERR032,BISMILLAH TRADE LINKS,KERD002496,ANS CARE TELE SERVICES,KERD002496,ANS CARE TELE SERVICES,Normal,SMD,KERD00024636,66 Mobiles,Dealer,A066BD,1,12018
